Feature ID	Taxon	Confidence	Taxon_Lv1	Taxon_Lv2	Taxon_Lv3	Taxon_Lv4	Taxon_Lv5	Taxon_Lv45
6266cdd9c54789b330f0034be7736fec	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.999999999	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
b3a59a9c1b9041eafea5bc0bede93bd9	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	1	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
dafd0d29d44aa86e0a1aba9636689964	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.999999771	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
afe36b224117903225543d394be3664c	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.999999999	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
41967d8aa4e750e886c6988854f12a18	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	1	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
3f4df4696939541246a19ec60dd7fc49	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.999999995	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
1ded50c8a2aeb0620dab165fe1131309	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.995178627	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
683e73085616c2051e46686f45d63743	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.999999998	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
319fb52187276403d13d2b5f2637a6de	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.99998385	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
b41057bab1f04a4a8696b521724d2545	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.989319724	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
5e1cc622bc9b113b86aff648ef9c2bae	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.999999846	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
1c50cec81029ea71f2a4aebb114196ed	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.999999966	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
147a98c6820aded8cc5cedaba9d1ff0f	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.999999995	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
1936d0a7ec04e0c2d77531dc57a12c75	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.999771727	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
74f7b0675a2d5c4f6018df4d811e3212	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.999916934	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
a4acec964b8baa6db2397f961d873450	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.999999686	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
038fbbcd39bc6d2732bb9895a666de91	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.991394129	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
0a18a49a70aa633141da04a0509ac597	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.999999988	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
544eaf40f8a8d30563d318c2d3d01310	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.926639521	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
0bb37887d1217bd81b503ee73b405031	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.999930866	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
691d60889232bddbf494400f32a30f43	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.999999688	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
817c192fa8bb96d8125c529d89850045	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.9999999	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
a455a83bbdb7b3963adb32cf239fd157	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.999999975	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
4a9ed03a4daf14c698273258daa8e507	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.999999843	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
0f61835c6e6e940e03a560f6d0db2417	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.999999929	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
88b2f0c7e6f9fdf91283973530814f7a	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.997066471	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
ccb042a7d00ed5cff8be6bb0138be20d	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.996773211	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
bbb3e146a9fa55be8ceb8246e1dd6e1d	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.999999984	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
832fdeb67f71e84667c74884f17a8515	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.999999994	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
8d91a582bc48c0af4cd742ba2ecfcf94	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.999955818	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
67a7552c99e787a52867be3a6c550e60	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.999936161	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
b17292bfdc8de3cdaa551ca36b81b64a	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.999997434	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
5c75c508c3c91558dab4f3786350cad5	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.999704903	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
40885d19f726602d1fd05f71770478a3	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.999848955	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
c215dc47e6aaff3d7aa672479873303c	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.99999999	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
6c31505a1be5d9b3060ad92de04a463b	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.999832409	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
b5ed28b634232dfe5615162401aeb156	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.99882644	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
6d75140cbe21259ab354909582a7e280	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.999921726	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
d5f22a6c2bd0648f92d17dcd1177b85e	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae	0.916400015	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
0ce40a48aab46d87b45306969f3d05eb	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Calcihaptophycidae;Chrysoculteraceae;Chrysoculter;Chrysoculter_sp.;	0.971461843	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
f911aa195d6c2c8cf30d74d5932397c6	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Calcihaptophycidae;Chrysoculteraceae;Chrysoculter;Chrysoculter_sp.;	0.915376262	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
6ef5b711a1d81c66930b8fb90da5f8f0	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Calcihaptophycidae;Rhabdosphaeraceae;Algirosphaera;Algirosphaera_robusta;	0.978879828	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
a39cc1aa6c57ac865c594f8e35c3cc00	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Calcihaptophycidae;Rhabdosphaeraceae;Algirosphaera;Algirosphaera_robusta;	0.981628169	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
0d03d365a4c770c89953270491201043	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Coccolithales	0.991826127	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
97a336e1a8f79dddc9263393e1c0cae8	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Coccolithales;Calcidiscaceae	0.939285909	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
6aced73f89342a6cf59c1231567d3bd1	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Coccolithales;Calcidiscaceae	0.975532405	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
c33fc6d9083a12229e10aa5b71f63842	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Coccolithales;Calcidiscaceae	0.948045627	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
e4d9481312fe50c06f3fd11881fc8e90	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Coccolithales;Calcidiscaceae;Calcidiscus;Calcidiscus_quadriperforatus;	0.862418029	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
46118a47734723b72b14aada8d462bbc	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Coccolithales;Calcidiscaceae;Oolithus;Oolithotus_fragilis;	0.70373773	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
390a840275a7fbb5c749a102641c3324	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae	0.999993819	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
a7f45318d1829ea9659de9b586f50d36	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae	0.99998922	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
3976f0b2093010d292e83f1b2cc8229d	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae	0.999644445	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
b36bb733fb42f2d4b10bcebdb722a9b0	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis	0.999991033	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
0872e7b75847ec58d9fa434d5f9a8018	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis	0.999999973	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
6c2ecbeaa33150acbf625494ab5d7fb5	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis	0.998484833	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
af5c74845b3511470a13acde04d2dc98	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis	0.956669188	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
37b7b27e903842b703c54e235b04850c	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis	0.994255493	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
8e9db2bcb10000c3fc5c5cebb9bc13e6	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis	0.997501986	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
831e4b1c35f7b9e328cdaad774662369	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis	0.780382963	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
514154d57000c74e54f4b08ece11d0e6	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis	0.733267265	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
43e93cb90b3bc441d8ddd897ffba0a0f	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis	0.892880553	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
3ce299c150ac6c34880b2e88aebf3f5f	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis	0.776879159	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
8bcc6d51da48d620ad917571a8f204ba	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_cordata;	0.790870562	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
5aee5eb95bd4d3ee4e4b2594ae3bb03c	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_cordata;	0.704545556	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
561846d9b548df367da55dfd6380629f	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_globosa;	0.998845817	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
67dd712250c66d3a462992fd4302dc3d	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_globosa;	0.997515868	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
9e32759b048c74b967f36be6a9a70b17	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_globosa;	0.996381337	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
4ff1f25350d883d71e4c13718c5d21eb	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_globosa;	0.999639336	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
8298870723552bb9a846c739ad3bca7e	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_globosa;	0.997625297	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
b2f550543b1f8dd41aba83fe4d2a47d2	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_globosa;	0.998801184	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
5394113788439131a43c10466ecf94e8	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_globosa;	0.995568798	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
9859ec41bb7fa0ad9d315accda99966f	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_globosa;	0.997070586	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
aa1f0408184a46aee323fd8a834da69b	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_globosa;	0.98543388	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
ed289519b253cb2782ccc5df11eb27e9	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_globosa;	0.988282872	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
066f2cbbf4810a60f07994d664c84b7d	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_rex;	0.914149323	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
728481bf95603575123ce1438af8bb4a	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_rex;	0.982676229	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
97070b7cc388350622ace7c549de3e50	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_rex;	0.706492321	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
f53eb922b7746cd04106d2fa6c3a0ef9	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_rex;	0.957588568	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
0e660de66e88f597c2b57dd6bbc8a19d	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_sp.;	0.713699738	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
0fbfa7a764146388e402e42f858511fc	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_sp.;	0.912873512	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
c26cdffbe571805341b8f34eddee7549	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_sp.;	0.999857413	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
849424c3f7935b833c90c4daeee89042	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_sp.;	0.989475686	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
82565017b9a00e07b0e94fd86de109ad	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_sp.;	0.999991019	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
c583a0615c6e40029fad1e29158909d0	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_sp.;	0.998174173	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
14d812341a59ec72920acf987678ba14	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_sp.;	0.723716919	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
f22f9389fc174412131cf9e35d9c3c27	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_sp.;	0.781536046	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
2844331000b31931909f42029fa2d2ca	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_sp.;	0.899487415	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
f201d68c5a26d9ce9d41ab8bcefa822b	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_sp.;	0.848194332	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
9a8182964f2ef5b2796cdf4902e57d9c	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_sp.;	0.866744315	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
b9674308ec87d042d794e82ee6b6e502	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_sp.;	0.978122334	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
3f6be9f8af7cfc34ad36f0a7b41fb555	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_sp.;	0.999983252	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
40021172bfea15abcf622c27db8d913c	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_sp.;	0.813366684	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
490b0e4185aadb030093d27b7990ac6b	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_sp.;	0.958054143	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
7e7b6061f1f4b87bf0cc2bcc21190467	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_sp.;	0.968093936	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
923cd88fa711878b032afe66fc7d70e3	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Prymnesiales	0.746189268	Eukaryota	Haptista	Haptophyta	Haptophyta_X	Prymnesiophyceae	Haptophyta_X;Prymnesiophyceae
